City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Date
Jaipur,93.79,157.63,72.43,68.19,93.26,12.16,1.26,29.43,34.4,178.0,Moderate,2018-12-05
Jaipur,115.2,165.21,65.62,69.76,88.51,12.77,1.36,28.75,29.98,250.0,Poor,2018-12-06
Jaipur,85.93,131.06,45.29,64.52,69.73,14.45,1.17,40.27,34.8,226.0,Poor,2018-12-07
Jaipur,95.51,131.81,44.23,65.28,69.33,14.48,1.16,42.01,34.91,201.0,Poor,2018-12-08
Jaipur,103.63,143.04,59.17,64.29,80.81,13.03,1.29,43.56,33.56,242.0,Poor,2018-12-09
Jaipur,115.42,160.38,71.6,66.92,92.07,12.06,1.49,31.46,29.22,285.0,Poor,2018-12-10
Jaipur,92.94,141.75,27.89,63.38,48.25,16.34,1.0,31.97,47.43,235.0,Poor,2018-12-11
Jaipur,79.28,104.96,5.13,62.47,35.87,17.94,0.9,9.84,41.68,172.0,Moderate,2018-12-12
Jaipur,53.48,94.86,12.45,65.77,43.71,17.28,1.21,9.99,25.09,122.0,Moderate,2018-12-13
Jaipur,47.72,94.35,9.89,70.55,44.15,17.3,1.06,10.03,30.6,102.0,Moderate,2018-12-14
Jaipur,58.97,100.78,20.46,73.75,54.74,16.28,0.87,10.06,32.25,95.0,Satisfactory,2018-12-15
Jaipur,81.96,149.98,65.88,79.49,94.24,12.28,1.08,10.22,14.2,139.0,Moderate,2018-12-16
Jaipur,97.48,179.67,120.54,79.99,140.87,9.75,1.19,9.93,22.26,209.0,Poor,2018-12-19
Jaipur,116.66,204.06,178.09,61.47,190.42,9.23,1.35,10.01,30.41,256.0,Poor,2018-12-20
Jaipur,150.64,259.17,178.9,35.32,189.9,13.96,1.59,9.91,26.04,320.0,Very Poor,2018-12-21
Jaipur,60.05,159.08,28.0,43.01,44.9,20.39,1.02,10.15,32.21,204.0,Poor,2018-12-22
Jaipur,52.38,133.98,10.7,33.89,26.28,22.69,0.9,10.16,43.41,131.0,Moderate,2018-12-23
Jaipur,59.11,146.57,25.89,52.28,48.06,20.56,1.06,16.96,36.26,124.0,Moderate,2018-12-24
Jaipur,57.57,149.16,27.18,66.53,56.96,19.13,0.93,29.03,26.87,135.0,Moderate,2018-12-25
Jaipur,59.22,152.27,84.0,58.13,98.98,17.3,1.2,33.5,22.95,132.0,Moderate,2018-12-26
Jaipur,118.37,193.24,138.64,52.43,138.84,14.58,1.1,30.91,11.6,259.0,Poor,2018-12-27
Jaipur,132.86,172.01,86.5,58.1,98.13,23.19,1.21,30.66,19.84,259.0,Poor,2018-12-28
Jaipur,121.45,186.32,73.84,59.33,95.22,24.7,1.31,20.08,26.42,310.0,Very Poor,2018-12-29
Jaipur,110.39,205.51,102.38,52.27,134.63,22.94,1.22,22.66,31.42,307.0,Very Poor,2018-12-30
Jaipur,94.15,195.36,89.71,54.91,130.35,22.61,1.5,22.44,29.02,180.0,Moderate,2018-12-31
Jaipur,122.18,227.51,119.01,63.47,141.43,20.81,1.11,22.72,31.37,302.0,Very Poor,2019-01-01
Jaipur,99.06,205.68,112.11,65.12,123.71,20.53,1.17,19.42,24.71,188.0,Moderate,2019-01-02
Jaipur,109.8,175.21,43.55,78.15,75.68,25.57,0.86,33.82,20.92,268.0,Poor,2019-01-03
Jaipur,91.33,158.02,35.84,65.49,60.55,24.63,0.8,58.24,18.9,261.0,Poor,2019-01-04
Jaipur,66.98,134.79,4.0,50.37,28.98,23.16,0.82,12.87,33.69,140.0,Moderate,2019-01-05
Jaipur,110.83,165.76,3.1,50.71,28.21,23.2,0.81,11.31,25.22,199.0,Moderate,2019-01-06
Jaipur,58.62,113.11,7.75,59.84,36.89,27.99,0.75,23.59,28.2,189.0,Moderate,2019-01-07
Jaipur,69.88,140.04,28.52,71.62,59.79,27.5,0.83,34.06,28.77,116.0,Moderate,2019-01-08
Jaipur,65.96,149.78,23.27,74.79,57.59,27.46,0.75,29.85,28.15,137.0,Moderate,2019-01-09
Jaipur,70.96,160.34,25.8,66.0,55.03,27.61,1.14,13.48,37.61,131.0,Moderate,2019-01-10
Jaipur,66.76,145.9,11.5,58.99,39.87,29.35,0.96,12.88,33.98,135.0,Moderate,2019-01-11
Jaipur,91.95,157.17,25.11,54.64,47.12,28.72,0.84,23.96,41.77,161.0,Moderate,2019-01-12
Jaipur,102.21,158.0,9.42,56.03,34.67,30.19,0.73,29.35,37.68,241.0,Poor,2019-01-13
Jaipur,68.23,124.9,10.48,46.87,32.49,30.21,0.76,31.74,30.1,186.0,Moderate,2019-01-14
Jaipur,78.46,147.38,66.14,56.69,98.39,26.16,1.11,25.92,25.1,123.0,Moderate,2019-01-15
Jaipur,83.73,158.29,74.04,47.19,96.38,26.24,0.7,28.02,34.25,221.0,Poor,2019-01-16
Jaipur,94.32,171.93,45.16,62.4,64.54,27.29,1.23,26.47,31.94,154.0,Moderate,2019-01-17
Jaipur,103.88,189.38,21.42,63.73,47.33,28.48,1.35,32.14,36.92,237.0,Poor,2019-01-18
Jaipur,56.07,99.68,42.85,47.33,55.97,61.89,0.77,32.37,20.33,161.0,Moderate,2019-01-22
Jaipur,59.83,121.54,17.29,37.55,33.29,33.38,0.68,45.62,29.7,109.0,Moderate,2019-01-23
Jaipur,70.23,119.87,8.08,37.16,24.47,30.86,0.8,35.79,18.83,127.0,Moderate,2019-01-24
Jaipur,48.58,94.73,64.91,33.92,62.65,31.79,0.74,16.48,23.0,101.0,Moderate,2019-01-25
Jaipur,50.44,110.21,128.82,26.42,100.8,24.62,0.82,13.59,28.22,117.0,Moderate,2019-01-26
Jaipur,63.81,131.07,9.92,30.17,23.46,20.16,0.79,12.84,29.72,112.0,Moderate,2019-01-27
Jaipur,86.48,152.09,10.29,29.82,24.51,19.44,0.89,12.75,23.8,160.0,Moderate,2019-01-28
Jaipur,74.08,137.18,10.24,29.68,24.92,20.38,0.7,10.67,27.58,178.0,Moderate,2019-01-29
Jaipur,59.51,125.66,10.19,32.98,24.63,18.68,0.76,12.27,40.56,137.0,Moderate,2019-01-30
Jaipur,34.7,95.54,10.64,34.91,28.29,18.24,0.76,17.29,31.2,104.0,Moderate,2019-01-31
Jaipur,73.34,139.99,15.87,38.3,33.44,18.48,0.7,14.87,19.69,110.0,Moderate,2019-02-01
Jaipur,92.76,146.78,19.77,40.24,37.91,20.44,0.74,13.8,25.59,183.0,Moderate,2019-02-02
Jaipur,124.28,145.53,24.5,42.16,41.85,19.61,0.76,16.45,32.5,231.0,Poor,2019-02-03
Jaipur,110.36,147.12,20.63,41.01,38.76,19.94,1.01,13.1,39.42,302.0,Very Poor,2019-02-04
Jaipur,95.8,156.19,22.98,41.26,40.84,20.55,1.5,13.47,32.35,241.0,Poor,2019-02-05
Jaipur,86.48,136.9,22.27,43.29,42.94,20.77,1.49,14.02,20.44,216.0,Poor,2019-02-06
Jaipur,66.31,148.5,22.52,43.79,41.63,21.06,1.33,10.08,19.45,171.0,Moderate,2019-02-07
Jaipur,46.49,160.03,21.56,41.29,41.74,21.49,1.3,20.45,23.4,139.0,Moderate,2019-02-08
Jaipur,61.91,156.36,23.15,42.58,42.83,21.66,3.45,24.87,18.31,148.0,Moderate,2019-02-09
Jaipur,78.18,168.05,26.56,42.99,45.01,21.1,3.71,17.43,15.74,169.0,Moderate,2019-02-10
Jaipur,57.19,131.52,21.99,42.47,41.68,21.08,1.66,11.46,28.18,135.0,Moderate,2019-02-11
Jaipur,65.92,124.52,21.56,43.08,41.52,21.36,1.56,10.24,31.99,117.0,Moderate,2019-02-12
Jaipur,64.15,129.51,21.94,42.93,41.65,21.05,1.58,22.07,29.51,119.0,Moderate,2019-02-13
Jaipur,55.31,105.0,21.67,42.65,41.55,21.12,1.34,12.44,20.91,111.0,Moderate,2019-02-14
Jaipur,75.6,129.59,21.67,42.13,42.46,21.54,1.59,20.79,15.77,141.0,Moderate,2019-02-15
Jaipur,47.42,100.45,21.46,40.75,41.78,20.94,1.71,20.77,15.76,115.0,Moderate,2019-02-16
Jaipur,69.68,124.7,21.48,41.47,41.86,20.73,1.97,29.3,17.63,126.0,Moderate,2019-02-17
Jaipur,54.12,141.23,14.33,35.17,28.86,20.36,1.93,13.68,17.31,127.0,Moderate,2019-02-18
Jaipur,63.81,165.98,15.06,36.67,29.1,20.44,1.11,18.57,23.82,136.0,Moderate,2019-02-19
Jaipur,78.94,121.67,16.25,36.17,31.07,20.52,1.08,9.58,16.44,145.0,Moderate,2019-02-20
Jaipur,82.06,129.77,16.01,36.02,31.49,19.88,1.14,8.34,21.75,192.0,Moderate,2019-02-21
Jaipur,56.63,102.91,16.23,35.23,31.07,20.1,0.95,7.84,16.16,123.0,Moderate,2019-02-22
Jaipur,46.13,95.34,16.86,37.19,31.25,20.65,0.8,8.69,20.98,93.0,Satisfactory,2019-02-23
Jaipur,53.11,102.14,16.15,35.7,31.33,20.05,0.73,9.06,44.21,124.0,Moderate,2019-02-24
Jaipur,58.14,104.09,15.09,40.8,32.54,24.44,0.93,8.97,32.76,102.0,Moderate,2019-02-25
Jaipur,52.49,94.84,14.52,57.52,41.73,56.16,0.88,8.44,38.96,110.0,Moderate,2019-02-26
Jaipur,58.16,90.98,11.87,56.62,39.13,51.95,0.85,8.5,35.12,93.0,Satisfactory,2019-02-27
Jaipur,49.54,83.89,12.05,53.49,37.65,49.32,0.8,8.16,50.53,118.0,Moderate,2019-02-28
Jaipur,55.82,95.96,6.38,42.57,27.39,37.45,1.01,9.09,41.74,102.0,Moderate,2019-03-01
Jaipur,63.89,100.96,5.62,46.02,28.59,48.63,1.21,8.96,29.99,103.0,Moderate,2019-03-02
Jaipur,61.5,91.88,4.11,33.61,20.87,40.92,1.11,8.84,40.19,105.0,Moderate,2019-03-03
Jaipur,72.91,106.14,3.94,35.37,21.66,38.67,1.09,8.13,32.79,122.0,Moderate,2019-03-04
Jaipur,48.63,86.69,4.07,36.6,22.41,34.67,1.07,8.68,26.56,117.0,Moderate,2019-03-05
Jaipur,51.65,104.47,12.2,35.76,28.47,34.6,1.37,9.43,27.75,95.0,Satisfactory,2019-03-06
Jaipur,60.55,127.54,9.96,34.36,25.91,31.79,1.54,9.37,32.47,120.0,Moderate,2019-03-07
Jaipur,53.94,104.52,1.49,29.56,16.57,26.32,1.18,8.67,37.99,107.0,Moderate,2019-03-08
Jaipur,58.4,115.41,1.4,28.76,16.09,28.35,1.15,9.42,35.2,104.0,Moderate,2019-03-09
Jaipur,46.13,87.51,1.16,25.96,14.43,28.76,2.16,8.98,35.77,119.0,Moderate,2019-03-10
Jaipur,53.65,119.13,3.78,44.98,26.44,19.14,0.88,7.53,30.56,104.0,Moderate,2019-03-11
Jaipur,59.45,132.19,3.37,65.0,36.5,13.84,1.15,8.09,25.4,122.0,Moderate,2019-03-12
Jaipur,54.47,132.38,5.19,45.16,27.66,12.11,1.02,6.66,24.42,117.0,Moderate,2019-03-13
Jaipur,54.51,124.02,8.68,44.04,29.64,12.63,1.03,5.35,27.99,121.0,Moderate,2019-03-14
Jaipur,40.02,92.71,15.92,54.16,39.86,21.19,0.94,7.66,25.03,102.0,Moderate,2019-03-15
Jaipur,39.6,95.11,18.4,45.47,38.51,25.17,0.94,9.53,25.41,98.0,Satisfactory,2019-03-16
Jaipur,41.6,97.77,23.18,44.12,41.64,22.2,0.95,8.62,33.78,97.0,Satisfactory,2019-03-17
Jaipur,45.96,101.05,22.06,42.1,38.98,18.09,1.08,8.6,33.66,98.0,Satisfactory,2019-03-18
Jaipur,41.3,101.2,33.57,39.92,43.16,17.86,1.26,8.93,34.78,109.0,Moderate,2019-03-19
Jaipur,48.27,120.25,18.27,46.44,38.91,15.18,1.05,7.58,40.41,99.0,Satisfactory,2019-03-20
Jaipur,70.01,128.22,9.52,41.48,29.31,17.04,1.03,7.17,61.3,129.0,Moderate,2019-03-21
Jaipur,39.76,111.54,11.86,43.08,32.02,14.06,1.01,8.95,55.33,109.0,Moderate,2019-03-22
Jaipur,36.7,98.67,12.67,48.83,35.67,13.5,1.07,7.68,48.13,99.0,Satisfactory,2019-03-23
Jaipur,46.84,113.92,10.84,38.98,29.05,14.38,0.67,10.78,51.2,107.0,Moderate,2019-03-24
Jaipur,47.49,117.32,11.88,41.05,30.97,15.15,0.92,12.15,43.87,112.0,Moderate,2019-03-25
Jaipur,42.07,93.06,15.38,47.35,37.07,13.96,1.19,15.1,46.29,103.0,Moderate,2019-03-26
Jaipur,51.31,95.82,39.7,52.25,59.14,13.68,1.99,16.44,46.54,112.0,Moderate,2019-03-27
Jaipur,65.13,123.27,39.85,46.58,56.29,13.5,1.87,14.57,42.92,141.0,Moderate,2019-03-28
Jaipur,81.14,162.85,46.04,45.07,60.47,14.83,2.44,13.78,23.55,174.0,Moderate,2019-03-29
Jaipur,60.15,127.43,21.88,48.54,42.91,25.71,1.36,10.72,40.41,136.0,Moderate,2019-03-30
Jaipur,63.61,132.86,12.03,46.05,33.69,35.52,0.97,7.64,53.93,118.0,Moderate,2019-03-31
Jaipur,49.97,109.56,19.8,56.69,45.49,30.54,1.16,11.04,42.55,111.0,Moderate,2019-04-01
Jaipur,45.23,100.15,25.25,47.71,45.17,30.92,1.27,14.45,54.1,105.0,Moderate,2019-04-02
Jaipur,58.21,115.9,21.64,51.59,44.3,31.84,1.39,16.52,60.98,124.0,Moderate,2019-04-03
Jaipur,58.83,123.65,52.15,51.63,68.8,34.15,1.87,12.01,55.4,126.0,Moderate,2019-04-04
Jaipur,68.55,167.61,35.88,50.23,55.02,28.37,1.24,12.39,39.71,153.0,Moderate,2019-04-05
Jaipur,39.16,116.46,17.49,28.25,28.79,32.03,0.78,16.19,45.87,136.0,Moderate,2019-04-06
Jaipur,69.6,252.94,10.19,28.47,22.9,31.11,0.74,15.09,63.69,201.0,Poor,2019-04-07
Jaipur,142.31,441.75,13.96,27.33,25.46,34.57,0.8,14.85,57.14,429.0,Severe,2019-04-08
Jaipur,67.88,168.06,17.9,44.64,37.68,34.2,0.95,14.66,56.72,192.0,Moderate,2019-04-09
Jaipur,68.33,160.06,12.99,37.1,27.82,34.16,0.96,17.39,58.41,141.0,Moderate,2019-04-10
Jaipur,67.33,155.12,13.05,32.92,18.7,25.7,0.84,14.17,55.85,145.0,Moderate,2019-04-11
Jaipur,121.61,369.38,11.41,50.03,35.29,18.37,1.42,14.81,62.16,128.0,Moderate,2019-04-12
Jaipur,70.06,137.1,8.92,38.87,27.46,16.32,0.79,13.39,73.12,191.0,Moderate,2019-04-13
Jaipur,58.91,135.09,10.49,39.51,29.05,17.3,0.69,14.72,59.47,130.0,Moderate,2019-04-14
Jaipur,76.23,195.36,13.01,36.3,29.4,13.79,0.59,13.85,61.61,132.0,Moderate,2019-04-15
Jaipur,47.04,150.63,16.47,34.94,31.03,13.96,1.11,13.9,40.07,167.0,Moderate,2019-04-16
Jaipur,23.67,45.63,13.35,33.78,28.29,21.73,1.0,10.05,35.19,88.0,Satisfactory,2019-04-17
Jaipur,33.07,77.58,15.33,49.28,38.04,18.73,0.82,10.54,49.57,76.0,Satisfactory,2019-04-18
Jaipur,47.78,109.88,15.67,58.81,43.29,17.08,0.83,10.04,50.86,104.0,Moderate,2019-04-19
Jaipur,43.36,97.6,21.72,64.0,50.85,17.7,0.99,11.13,58.48,110.0,Moderate,2019-04-20
Jaipur,54.66,108.9,21.79,63.68,50.74,19.22,0.91,9.79,50.36,112.0,Moderate,2019-04-21
Jaipur,69.91,144.82,36.92,74.02,68.16,15.94,1.4,12.15,33.29,116.0,Moderate,2019-04-22
Jaipur,88.06,171.35,49.66,56.49,69.34,25.82,1.98,14.97,33.83,179.0,Moderate,2019-04-23
Jaipur,82.9,180.47,21.24,40.74,38.32,30.82,0.99,10.1,38.47,195.0,Moderate,2019-04-24
Jaipur,81.24,226.3,14.2,39.02,31.77,32.31,1.03,14.73,46.63,141.0,Moderate,2019-04-25
Jaipur,96.63,245.06,11.44,33.84,26.85,33.41,0.92,11.39,52.61,201.0,Poor,2019-04-26
Jaipur,65.46,155.16,17.0,65.89,48.06,35.12,0.93,11.91,50.46,163.0,Moderate,2019-04-27
Jaipur,76.0,166.45,15.82,58.85,43.46,96.39,0.89,12.76,61.37,146.0,Moderate,2019-04-28
Jaipur,83.19,168.9,20.99,61.26,48.84,148.15,1.23,14.3,56.95,163.0,Moderate,2019-04-29
Jaipur,75.14,151.66,116.36,116.41,116.94,106.6,3.21,15.31,28.38,198.0,Moderate,2019-04-30
Jaipur,71.37,151.77,131.46,84.18,150.12,14.14,2.75,13.19,29.86,218.0,Poor,2019-05-01
Jaipur,89.16,174.03,21.46,30.95,31.37,18.43,1.0,13.81,58.08,184.0,Moderate,2019-05-02
Jaipur,64.92,126.92,48.66,46.44,63.2,19.99,1.07,31.01,56.11,150.0,Moderate,2019-05-03
Jaipur,59.05,108.4,71.91,45.36,88.7,23.78,1.05,34.41,44.24,113.0,Moderate,2019-05-04
Jaipur,53.28,120.02,48.81,62.44,71.77,16.76,1.35,16.53,48.65,114.0,Moderate,2019-05-05
Jaipur,65.35,149.99,21.78,22.8,29.37,18.56,1.27,12.03,36.61,142.0,Moderate,2019-05-06
Jaipur,58.95,179.21,36.97,26.83,43.67,16.96,0.86,9.42,26.14,134.0,Moderate,2019-05-07
Jaipur,91.85,245.46,37.82,37.24,49.79,15.72,0.9,13.94,21.12,175.0,Moderate,2019-05-08
Jaipur,85.53,246.7,20.36,30.97,31.89,28.79,0.76,12.6,33.85,211.0,Poor,2019-05-09
Jaipur,43.76,124.35,18.43,31.67,32.47,18.8,0.67,12.03,40.44,148.0,Moderate,2019-05-10
Jaipur,47.28,133.31,14.28,25.54,24.8,18.71,0.74,7.98,42.63,124.0,Moderate,2019-05-11
Jaipur,75.74,254.26,8.77,25.62,20.41,18.05,0.7,17.29,60.23,199.0,Moderate,2019-05-12
Jaipur,40.28,112.63,12.78,29.17,25.48,14.68,0.9,10.09,53.46,119.0,Moderate,2019-05-13
Jaipur,39.96,101.83,10.72,35.8,27.41,13.0,0.84,10.68,50.43,99.0,Satisfactory,2019-05-14
Jaipur,110.92,333.22,16.03,41.09,34.21,10.4,0.96,11.23,35.93,178.0,Moderate,2019-05-15
Jaipur,80.3,292.68,13.37,21.55,21.93,15.0,0.74,11.6,49.77,340.0,Very Poor,2019-05-16
Jaipur,79.23,281.4,16.16,18.1,22.37,14.82,0.52,11.04,47.62,192.0,Moderate,2019-05-17
Jaipur,36.23,81.99,18.44,22.08,26.14,14.87,0.94,11.16,49.6,160.0,Moderate,2019-05-18
Jaipur,45.36,95.88,21.36,34.1,34.3,11.98,0.86,12.09,53.45,99.0,Satisfactory,2019-05-19
Jaipur,56.26,111.75,21.92,38.53,37.32,12.6,0.97,11.47,42.85,104.0,Moderate,2019-05-20
Jaipur,52.46,120.96,14.95,30.48,27.86,14.18,0.88,12.5,47.97,109.0,Moderate,2019-05-21
Jaipur,50.14,94.19,13.65,30.2,26.61,17.06,0.81,12.47,37.78,108.0,Moderate,2019-05-22
Jaipur,44.02,95.13,24.16,19.03,29.12,16.36,0.69,9.53,36.95,96.0,Satisfactory,2019-05-23
Jaipur,44.07,116.78,8.49,21.22,17.89,12.45,0.4,11.3,54.42,94.0,Satisfactory,2019-05-24
Jaipur,39.69,87.16,8.37,28.11,21.38,10.73,0.51,10.25,58.63,107.0,Moderate,2019-05-25
Jaipur,41.01,98.49,10.23,24.39,20.92,10.9,0.41,9.55,34.47,92.0,Satisfactory,2019-05-26
Jaipur,51.97,127.49,18.07,28.57,29.22,10.02,0.62,10.28,26.61,109.0,Moderate,2019-05-27
Jaipur,48.51,107.07,18.39,34.94,32.18,10.22,0.54,11.16,37.27,116.0,Moderate,2019-05-28
Jaipur,59.33,132.37,22.04,40.45,37.21,9.05,0.74,11.18,25.58,114.0,Moderate,2019-05-29
Jaipur,53.58,133.25,11.26,28.02,23.58,11.32,0.4,9.13,27.39,116.0,Moderate,2019-05-30
Jaipur,57.55,140.32,9.42,28.69,22.47,10.94,0.41,10.18,32.54,128.0,Moderate,2019-05-31
Jaipur,65.68,144.75,24.66,28.98,32.89,10.98,0.49,9.62,24.83,126.0,Moderate,2019-06-01
Jaipur,53.78,141.23,27.69,21.44,33.38,11.96,0.44,9.71,30.23,127.0,Moderate,2019-06-02
Jaipur,67.22,171.1,20.68,34.91,32.2,9.75,0.62,10.36,21.61,142.0,Moderate,2019-06-03
Jaipur,73.0,245.01,14.05,27.61,25.49,10.57,0.76,11.12,41.39,173.0,Moderate,2019-06-04
Jaipur,54.12,170.41,9.53,25.66,20.78,11.57,0.89,11.75,40.5,170.0,Moderate,2019-06-05
Jaipur,62.23,138.52,13.16,39.62,31.47,9.83,0.81,11.05,46.67,136.0,Moderate,2019-06-06
Jaipur,98.11,197.96,7.64,43.45,28.78,12.15,0.87,8.65,79.02,191.0,Moderate,2019-06-07
Jaipur,72.75,140.02,10.55,37.85,28.23,22.51,0.88,8.98,87.92,179.0,Moderate,2019-06-08
Jaipur,72.57,125.29,23.41,51.32,45.02,10.63,1.02,10.89,66.0,136.0,Moderate,2019-06-09
Jaipur,76.76,169.62,14.16,51.72,38.31,21.31,0.96,10.84,48.6,167.0,Moderate,2019-06-10
Jaipur,46.08,113.8,7.38,25.47,19.18,38.04,0.62,8.69,47.47,128.0,Moderate,2019-06-11
Jaipur,50.21,101.82,14.83,22.35,23.54,41.02,0.74,8.19,42.47,102.0,Moderate,2019-06-12
Jaipur,33.1,68.42,11.91,13.14,16.31,37.41,0.61,7.88,57.75,92.0,Satisfactory,2019-06-13
Jaipur,41.87,105.27,13.32,28.83,25.67,20.06,0.63,8.26,47.8,86.0,Satisfactory,2019-06-14
Jaipur,47.96,100.41,10.2,24.0,20.72,16.44,0.68,8.53,50.71,105.0,Moderate,2019-06-15
Jaipur,38.33,90.5,11.29,21.16,20.11,18.85,0.73,9.11,32.19,87.0,Satisfactory,2019-06-16
Jaipur,50.29,104.43,9.6,28.09,22.38,15.12,0.72,7.53,42.77,106.0,Moderate,2019-06-17
Jaipur,30.12,53.94,10.18,22.89,20.12,18.03,0.77,8.79,43.04,79.0,Satisfactory,2019-06-18
Jaipur,23.14,39.39,4.14,16.77,12.08,20.86,0.55,8.33,66.66,78.0,Satisfactory,2019-06-19
Jaipur,29.71,71.98,6.52,19.37,15.36,22.31,0.65,8.38,56.28,75.0,Satisfactory,2019-06-20
Jaipur,48.54,126.4,15.15,35.55,30.71,26.03,0.93,8.17,46.6,95.0,Satisfactory,2019-06-21
Jaipur,60.45,164.71,17.12,48.84,39.23,29.23,1.11,8.95,43.84,134.0,Moderate,2019-06-22
Jaipur,56.13,134.0,4.85,33.75,21.5,24.03,0.75,7.57,73.69,142.0,Moderate,2019-06-23
Jaipur,31.29,83.63,4.17,27.32,17.6,23.05,0.85,8.8,64.58,106.0,Moderate,2019-06-24
Jaipur,42.35,101.74,6.39,35.99,22.88,24.17,0.82,12.32,45.7,109.0,Moderate,2019-06-25
Jaipur,53.37,102.61,17.0,57.69,43.77,31.63,0.88,8.72,42.96,100.0,Satisfactory,2019-06-26
Jaipur,102.82,282.23,9.09,38.42,27.31,23.38,0.66,7.54,48.08,177.0,Moderate,2019-06-27
Jaipur,63.81,157.33,8.12,27.65,20.96,20.69,0.7,8.44,43.01,199.0,Moderate,2019-06-28
Jaipur,40.33,96.47,5.38,27.73,18.8,19.18,0.54,4.41,40.0,121.0,Moderate,2019-06-29
Jaipur,45.97,132.92,5.6,19.24,14.54,16.85,0.55,8.48,46.17,106.0,Moderate,2019-06-30
Jaipur,35.45,115.58,6.07,25.4,18.13,19.82,0.75,10.42,53.13,113.0,Moderate,2019-07-01
Jaipur,52.44,131.66,6.62,33.42,22.77,20.77,0.71,8.15,57.71,120.0,Moderate,2019-07-02
Jaipur,52.0,123.01,5.07,23.51,16.34,17.75,0.82,9.3,60.95,128.0,Moderate,2019-07-03
Jaipur,33.0,84.48,4.8,27.19,18.05,18.73,0.7,7.89,45.67,91.0,Satisfactory,2019-07-04
Jaipur,35.1,79.03,7.35,28.73,20.59,20.0,0.68,7.78,31.69,74.0,Satisfactory,2019-07-05
Jaipur,33.49,68.02,6.76,24.55,18.23,18.66,0.77,8.89,27.57,81.0,Satisfactory,2019-07-06
Jaipur,29.54,82.21,6.92,33.19,22.89,21.78,0.72,8.21,23.82,70.0,Satisfactory,2019-07-07
Jaipur,42.51,110.34,6.2,27.69,19.32,19.21,0.71,5.97,36.86,95.0,Satisfactory,2019-07-08
Jaipur,52.37,108.06,3.82,15.35,11.07,15.58,0.7,8.92,36.5,107.0,Moderate,2019-07-09
Jaipur,57.9,140.98,5.94,28.18,19.48,20.53,0.66,8.75,35.67,116.0,Moderate,2019-07-10
Jaipur,49.56,119.43,5.91,24.27,17.41,18.57,0.57,9.27,32.12,124.0,Moderate,2019-07-11
Jaipur,43.11,105.83,5.24,20.59,14.95,17.18,0.6,9.59,34.13,108.0,Moderate,2019-07-12
Jaipur,42.61,102.5,4.99,21.69,15.33,17.54,0.66,9.88,35.11,100.0,Satisfactory,2019-07-13
Jaipur,46.16,122.14,5.66,21.16,15.29,17.62,0.62,12.95,32.18,112.0,Moderate,2019-07-16
Jaipur,39.81,99.75,6.75,21.84,16.82,17.81,0.65,9.11,33.42,104.0,Moderate,2019-07-17
Jaipur,42.72,90.19,6.26,27.87,19.58,19.07,0.69,9.11,29.32,101.0,Moderate,2019-07-18
Jaipur,43.35,80.2,6.61,25.72,18.74,18.43,0.74,8.04,36.01,76.0,Satisfactory,2019-07-19
Jaipur,55.25,109.56,6.43,24.15,17.67,14.66,0.89,9.61,44.05,101.0,Moderate,2019-07-20
Jaipur,44.0,86.82,6.81,12.98,12.24,5.39,0.75,8.05,51.55,98.0,Satisfactory,2019-07-21
Jaipur,42.42,78.08,5.53,17.21,13.42,11.61,0.8,8.74,51.31,82.0,Satisfactory,2019-07-22
Jaipur,35.75,70.97,3.16,20.53,13.25,16.39,0.68,9.42,55.22,76.0,Satisfactory,2019-07-23
Jaipur,30.27,58.2,6.69,23.69,17.73,14.62,0.78,7.99,38.86,70.0,Satisfactory,2019-07-24
Jaipur,20.12,41.03,8.28,22.42,18.36,17.91,0.86,8.35,36.2,65.0,Satisfactory,2019-07-25
Jaipur,20.96,58.76,11.76,23.54,21.71,20.96,0.88,8.81,24.78,66.0,Satisfactory,2019-07-26
Jaipur,23.38,64.16,7.99,28.53,21.3,20.61,0.96,12.45,22.88,82.0,Satisfactory,2019-07-27
Jaipur,33.84,67.87,6.52,15.52,12.04,16.84,0.82,7.06,26.23,59.0,Satisfactory,2019-07-28
Jaipur,20.39,44.78,8.91,17.78,16.43,18.86,1.03,6.9,27.67,76.0,Satisfactory,2019-07-29
Jaipur,23.22,74.28,7.49,16.85,14.79,18.32,0.84,8.09,33.0,63.0,Satisfactory,2019-07-30
Jaipur,31.52,90.13,6.55,15.59,13.39,16.23,0.85,9.07,38.25,93.0,Satisfactory,2019-07-31
Jaipur,41.43,83.39,9.61,23.96,20.21,18.82,0.71,7.74,40.46,84.0,Satisfactory,2019-08-01
Jaipur,32.01,65.79,15.6,34.82,30.7,21.55,0.75,8.1,26.24,70.0,Satisfactory,2019-08-02
Jaipur,42.71,73.49,12.5,31.15,26.3,20.86,0.78,7.63,33.87,73.0,Satisfactory,2019-08-03
Jaipur,38.72,71.51,11.58,42.68,31.57,20.88,0.99,8.24,34.69,73.0,Satisfactory,2019-08-04
Jaipur,43.22,87.01,20.44,48.22,41.59,23.51,1.12,7.67,30.15,85.0,Satisfactory,2019-08-05
Jaipur,29.74,72.05,15.34,39.96,33.17,21.64,0.81,7.47,25.2,80.0,Satisfactory,2019-08-06
Jaipur,36.74,64.67,22.63,37.19,37.57,23.02,1.08,9.21,21.43,78.0,Satisfactory,2019-08-07
